permutation,null_type,group_id,ppi_group,count,mean,sem
625,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,1682,0.4531768763675614,0.00688390317268349
626,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12858,0.5028083346098733,0.0025313523268314306
626,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,883899,0.5009081415157447,0.00030698209770719956
626,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,706820,0.5001676732733915,0.00034410384599347217
626,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,85227,0.49600072053153743,0.0009804386777463123
626,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,6757,0.42136009718194506,0.0034821554191096556
627,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12570,0.49143441719098463,0.0025413587827579575
627,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,926595,0.4991079841032854,0.00030072890028664964
627,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,680372,0.5002194765601805,0.0003498166194005291
627,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,69621,0.5077402759362533,0.0010741123942200335
627,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,6403,0.5560517442848726,0.0033271671325728947
628,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12749,0.4914407508370411,0.0025021398567121812
628,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,858710,0.49649390594534476,0.0003095718302233519
628,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,727858,0.5054603362488325,0.00034038210798818596
628,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,90945,0.49856425707209023,0.0009704209955541321
628,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,7141,0.4376408186708261,0.003399192971236425
629,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12649,0.50102954175599,0.0025823730875317043
629,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,908194,0.5011023635020331,0.0003044776749185605
629,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,691883,0.4973025313615696,0.0003445173253740461
629,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,81592,0.5126056101967256,0.0010069814526555568
629,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3085,0.5324440558017338,0.005166925388517263
630,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12947,0.5031301724418358,0.002509143451784967
630,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,897523,0.4952565012759846,0.00030296847229595666
630,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,693105,0.5062034697931309,0.0003490733371216091
630,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,87052,0.5010728704876716,0.0009823458944574163
630,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4934,0.44817830183014257,0.004103346668231517
631,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12954,0.49588263556647066,0.0024751996721499906
631,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,885465,0.5018179058279596,0.00030486808432781114
631,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,709500,0.49868068519495207,0.0003451328803580244
631,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,83361,0.4948026879897232,0.001021514324924513
631,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4281,0.5068966559600886,0.003952148080931135
632,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12802,0.4992793721679257,0.0025881449269923654
632,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,891491,0.4976445006647465,0.0003051779342926677
632,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,707247,0.5028434330692614,0.0003434797116215638
632,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,81302,0.5002443517280859,0.0010148020108173516
632,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4561,0.44460897322072046,0.0043549659127816095
633,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12840,0.4935426400106514,0.0025477698920176924
633,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,884648,0.506003864868017,0.00030779182930492575
633,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,713557,0.495260615554037,0.0003408373250376414
633,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,77989,0.48659571790447753,0.0010194480558829314
633,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4686,0.5416838290886563,0.003956156131905208
634,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12695,0.5085621640594854,0.0026150060238013867
634,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,928909,0.5003980551238364,0.00030027971267561376
634,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,684815,0.5007583699091314,0.00034772908346535926
634,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,68924,0.48221537774314477,0.001084076102897914
634,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2060,0.3883434573645269,0.005897937236485662
635,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12801,0.4907150842343159,0.002552253155565916
635,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,890004,0.5002114109495562,0.0003072468187806051
635,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,708089,0.4968095100434247,0.00034116917682867226
635,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,82567,0.5061690960560504,0.0009947496043523252
635,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3942,0.49009715452156816,0.004265654025022187
636,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,13041,0.48533048676994794,0.0024922138569001035
636,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,905524,0.5010007575538592,0.0003028870690496858
636,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,707491,0.4996342936297507,0.00034415855200849133
636,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,67556,0.5017108040991997,0.0011126195063607832
636,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,1949,0.45928752625698,0.006373959776478945
637,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12635,0.4931511720271377,0.0025089683525878416
637,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,873664,0.504481564097521,0.00030988483128419465
637,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,720053,0.49821632817720113,0.00033999260738444613
637,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,84994,0.47624405300980327,0.0009677349585826649
637,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4215,0.42096371525083004,0.003936504558464698
638,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12739,0.49059823093350147,0.0025215913180482207
638,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,870248,0.49598900319626205,0.0003084530724395171
638,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,722336,0.5041394401695104,0.0003400366085800479
638,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,88429,0.5115358989480459,0.0009803766524606363
638,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3651,0.48327923267196377,0.004954239692561642
639,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12755,0.48565444475160924,0.0025835394910517354
639,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,881973,0.4932296703538266,0.00030648975828145007
639,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,714504,0.5069572855580241,0.00034216552887115213
639,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,80780,0.5137760740517265,0.0010210878206776798
639,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3708,0.5174292539827936,0.004912753495789119
640,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12790,0.4949687532128384,0.0025195780124467326
640,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,884006,0.4998051445400445,0.00030717177868432044
640,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,713540,0.500119017917586,0.00034145392158896207
640,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,78256,0.5161190138918477,0.00103933993629411
640,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,6969,0.510256141176289,0.003635386401601671
641,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12919,0.5161701945161683,0.002559201785778261
641,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,865322,0.5044830459492962,0.00031112047366618745
641,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,723684,0.4969745723239154,0.00033947767798387345
641,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,85248,0.4889388034890647,0.000970063250534448
641,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,6547,0.5007287591845256,0.003391079406562819
642,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12672,0.5056871009436134,0.0025844719869117486
642,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,885797,0.5049104025671197,0.00030711454962431897
642,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,709988,0.49665713336494427,0.0003418346426875084
642,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,83642,0.48432010440225925,0.0010057870753588068
642,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3462,0.4962437419045339,0.005158156372715975
643,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12656,0.49391008284106536,0.0025816754075981808
643,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,881779,0.49602781431555454,0.00030992181925086507
643,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,719708,0.5050283123185557,0.00033849424977356164
643,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,81418,0.5048309242614568,0.0009815749287024615
643,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,1842,0.48032530647166466,0.005887731684038319
644,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12778,0.5053697423998651,0.002586050690882055
644,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,898065,0.4950969084322098,0.00030259697442131374
644,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,703537,0.5035619227682018,0.000345620724263808
644,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,76552,0.5186247146887795,0.0010592668364751174
644,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2788,0.5744874729489298,0.0057426154109680985
645,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12650,0.4970313634690433,0.002620807779537144
645,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,893051,0.4986883584205655,0.00030491972701532545
645,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,710281,0.5002171580416008,0.00034279422284822045
645,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,74389,0.5012249579416987,0.0010698919946349839
645,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3349,0.6012157908686799,0.004853553775963423
646,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12918,0.48981474908443695,0.0025299843219201024
646,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,881630,0.49259346627973205,0.000306953558943556
646,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,721035,0.5060843819116478,0.00033985286385628227
646,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,79562,0.5183394113442711,0.0010264641639056676
646,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2258,0.5331278867437845,0.0061472325854939934
647,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12863,0.49890742708467833,0.002570476396769002
647,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,910642,0.4951674110111283,0.00030271141403931986
647,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,689345,0.5050619221499938,0.0003480510184520245
647,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,75088,0.5055025323066856,0.0010259070278070778
647,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,7623,0.53560830802223,0.0035202277066873097
648,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12940,0.4838092783030346,0.0025028884543697866
648,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,871736,0.49868285397945594,0.0003080960482993226
648,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,713883,0.5002396037491155,0.0003424079118793513
648,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,93877,0.5148974655718381,0.0009576281899316473
648,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4967,0.519293650415234,0.004216828511819287
649,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12710,0.4945299772055287,0.0025921902987520854
649,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,929400,0.5044046301059744,0.00030054795356725155
649,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,677826,0.49691138134230767,0.0003487532498449881
649,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,73227,0.48041666571465724,0.0010549053794254458
649,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2398,0.42530626280736616,0.005831330492476945
650,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12711,0.4922750717529356,0.002564400088383456
650,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,899091,0.5001018002141129,0.00030530590139570126
650,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,698627,0.5008010690582847,0.0003446587535957889
650,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,78031,0.4949759319752697,0.0010201355239359204
650,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5260,0.4543500173349071,0.00379686676369707
651,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12675,0.4929718944131016,0.002603471489548067
651,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,900079,0.5017038939436931,0.0003066608263157179
